datetime,open,high,low,close,volume
2026-01-20 10:50:00,26589.73,26628.84,26589.73,26589.73,16000.0
2026-01-20 11:00:00,26589.73,26628.84,26589.73,26589.73,10500.0
2026-01-20 11:10:00,26550.63,26550.63,26511.53,26550.63,60200.0
2026-01-20 11:20:00,26511.53,26550.63,26472.43,26550.63,40600.0
2026-01-20 13:00:00,26550.63,26550.63,26472.43,26511.53,48700.0
2026-01-20 13:10:00,26511.53,26941.66,26511.53,26941.66,84500.0
2026-01-20 13:20:00,26941.66,26941.66,26589.73,26785.25,99400.0
2026-01-20 13:30:00,26824.35,26863.45,26785.25,26824.35,76400.0
2026-01-20 13:40:00,26824.35,26902.55,26785.25,26785.25,88500.0
2026-01-20 13:50:00,26785.25,26863.45,26746.14,26746.14,89900.0
2026-01-20 14:00:00,26746.14,26746.14,26589.73,26628.84,75100.0
2026-01-20 14:10:00,26628.84,26667.94,26589.73,26667.94,42600.0
2026-01-20 14:20:00,26628.84,26628.84,26472.43,26511.53,142200.0
2026-01-20 14:40:00,26472.43,26472.43,26472.43,26472.43,84400.0
2026-01-21 09:10:00,26394.22,26394.22,26120.5,26120.5,89400.0
2026-01-21 09:20:00,26159.61,26159.61,25846.79,25885.89,179100.0
2026-01-21 09:30:00,25846.79,25885.89,25690.38,25729.48,183100.0
2026-01-21 09:40:00,25729.48,25768.58,25416.66,25729.48,94400.0
2026-01-21 09:50:00,25729.48,25768.58,25651.27,25651.27,35700.0
2026-01-21 10:00:00,25651.27,25690.38,25533.97,25690.38,65500.0
2026-01-21 10:10:00,25651.27,25690.38,25573.07,25573.07,28000.0
2026-01-21 10:20:00,25573.07,25729.48,25573.07,25651.27,13100.0
2026-01-21 10:30:00,25651.27,25651.27,25573.07,25612.17,38600.0
2026-01-21 10:40:00,25612.17,25768.58,25612.17,25768.58,12300.0
2026-01-21 10:50:00,25768.58,25885.89,25768.58,25768.58,32200.0
2026-01-21 11:00:00,25768.58,25885.89,25768.58,25846.79,13300.0
2026-01-21 11:10:00,25846.79,25846.79,25690.38,25768.58,27700.0
2026-01-21 11:20:00,25690.38,25729.48,25494.86,25494.86,66600.0
2026-01-21 13:00:00,25494.86,25494.86,25416.66,25494.86,79900.0
2026-01-21 13:10:00,25455.76,25494.86,25338.45,25338.45,145100.0
2026-01-21 13:20:00,25299.35,25377.55,25025.63,25377.55,149000.0
2026-01-21 13:30:00,25377.55,25377.55,25064.73,25103.84,139000.0
2026-01-21 13:40:00,25142.94,25260.25,25103.84,25221.14,55000.0
2026-01-21 13:50:00,25182.04,25260.25,25025.63,25025.63,249900.0
2026-01-21 14:00:00,25064.73,25260.25,25025.63,25182.04,82100.0
2026-01-21 14:10:00,25182.04,25494.86,25182.04,25494.86,54100.0
2026-01-21 14:20:00,25494.86,25690.38,25416.66,25416.66,78700.0
2026-01-21 14:40:00,25494.86,25494.86,25494.86,25494.86,18600.0
