datetime,open,high,low,close,volume
2025-04-11 09:00:00,1280.0,1308.0,1263.1,1307.0,334703.0
2025-04-14 09:00:00,1313.8,1320.4,1305.3,1317.0,215798.0
2025-04-15 09:00:00,1310.2,1316.7,1299.6,1307.7,275452.0
2025-04-16 09:00:00,1302.0,1313.5,1285.6,1290.0,245654.0
2025-04-17 09:00:00,1287.2,1296.0,1284.1,1296.0,210259.0
2025-04-18 09:00:00,1302.4,1318.9,1290.0,1290.0,217811.0
2025-04-21 09:00:00,1294.8,1298.6,1286.5,1291.0,226177.0
2025-04-22 09:00:00,1285.0,1297.5,1212.5,1292.0,421002.0
2025-04-23 09:00:00,1315.0,1317.3,1295.3,1301.0,313201.0
2025-04-24 09:00:00,1304.0,1312.9,1297.0,1307.0,233288.0
2025-04-25 09:00:00,1314.4,1315.0,1307.0,1311.9,197439.0
2025-04-28 09:00:00,1315.3,1316.0,1306.1,1312.0,144326.0
2025-04-29 09:00:00,1312.1,1312.5,1306.2,1306.2,118296.0
2025-05-05 09:00:00,1313.2,1318.2,1308.0,1316.4,90344.0
2025-05-06 09:00:00,1317.5,1331.4,1316.2,1317.5,170560.0
2025-05-07 09:00:00,1319.0,1326.0,1317.1,1325.0,142075.0
2025-05-08 09:00:00,1327.9,1356.5,1325.3,1355.0,194153.0
2025-05-09 09:00:00,1354.2,1357.4,1346.8,1350.5,177280.0
2025-05-12 09:00:00,1356.0,1379.0,1352.8,1374.0,216949.0
2025-05-13 09:00:00,1379.0,1380.0,1372.0,1380.0,144786.0
2025-05-14 09:00:00,1378.6,1399.0,1378.0,1396.5,237131.0
2025-05-15 09:00:00,1396.5,1402.9,1386.6,1400.7,163755.0
2025-05-16 09:00:00,1397.9,1398.9,1384.2,1384.2,195833.0
2025-05-19 09:00:00,1379.0,1392.9,1373.1,1380.1,190970.0
2025-05-20 09:00:00,1384.0,1408.8,1382.2,1408.0,237112.0
2025-05-21 09:00:00,1407.2,1423.0,1407.2,1414.5,186482.0
2025-05-22 09:00:00,1408.0,1421.9,1402.0,1402.0,215668.0
